,Link,Nome,Ano de Lançamento,Nota Rank,Nota Média,# Avaliações,Faixa Etária,Tempo de Jogo,# de Jogadores,Designer,Artista,Editora Brasileira,Ação / Movimento Programado,Ação Simultânea,Alocação de Trabalhadores,Apostas,Atuação,Blefe,Campanha/ Batalhas Dirigidas por Cartas,Cantar,Cerco de Área,Colecionar Componentes,Colocação de Peças,Construção a partir de Modelo,Construção de Baralho/Peças,Construção de Rotas,Controle/Influência de Área,Cooperativo,Dedução,Desenhar,Desenhar Rota com Lápis,Eliminação de Jogadores,Especulação Financeira,Force sua sorte,Gestão de Mão,Impulso de Área,Jogadores com Diferentes Habilidades,Jogo em Equipe,Leilão,Linha de Tempo,Marcadores e Hexágonos,Memória,Mercado de Ações,Movimento de Área,Movimento em Grades,Movimento Ponto-a-Ponto,Narração de Histórias,Negociação,Ordem de Fases Variável,Papel e Caneta,"Pedra, Papel e Tesoura",Pegar e Entregar,Posicionamento Secreto,Reconhecimento de Padrão,Rolagem de Dados,Rolar e Mover,RPG,Seleção de Cartas,Simulação,Sistema de Pontos de Ação,Sistema por Impulsos,Tabuleiro Modular,Tempo real,Toma essa,Vazas/Truques,Votação,Adulto,Animais,Anime / Manga,Arte,Aventura,Ciências,Civilização,Cultura Africana,Cultura Brasileira,Cultura Oriental,Cultura Pop ou Geek,Economia / Produção,Educacional,Esportes,Fantasia,Faroeste,Ficção Científica,Gastronomia,Guerra,História,Horror,Humor,Literatura,Luta / Artes Marciais,Medieval,Meio Ambiente,Mitologia,Piratas,Policial,Política,Pré-Histórico,Quadrinhos,Religião,Tema de Video Game,Transportes,Vikings,4x,Campanha,Colecionável,Dungeon Crawler,Estratégia Abstrata,Expansão ou Suplemento,Imprima e Jogue,Integrado com Aplicativo,Jogo Assimétrico,Jogo de Cartas,Jogo de Dados,Jogo de Entrada,Jogo de Guerra,Jogo Festivo,Legacy,Livro-jogo,Miniaturas,Quebra-Cabeça,Trivia
0,"['https://www.ludopedia.com.br/jogo/click-clack-lumberjack-toc-toc-woodman', '6.17', '6.44', '22']",Click Clack Lumberjack (Toc Toc Woodman),(2008),6.17,6.44,22,  5 + ,10 min,2 a 7 jogadores , Justin Oh, Max Holliday, Gemblo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/corrida-presidencial', '6.17', '6.59', '14']",Corrida Presidencial,(1998),6.17,6.59,14,  12 + ,120 min,2 a 4 jogadores ," Sérgio Halaban, André Zatz, +1", ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/gosu', '6.17', '6.65', '12']",GOSU,(2010),6.17,6.65,12,  10 + ,45 min,2 a 4 jogadores , Kim Satô," Bertrand Benoit, Romain Gaschet, +1", Moonster Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/jogo-real-de-ur', '6.17', '6.36', '29']",O Jogo Real de Ur,(-2500),6.17,6.36,29,  10 + ,30 min,2 jogadores , (Uncredited), ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/20-questions', '6.16', '6.25', '68']",Perfil,(1988),6.16,6.25,68,  8 + ,30 min,2 a 7 jogadores ," Scott A. Mednick, A. Robert Moog", Rita Åse,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,"['https://www.ludopedia.com.br/jogo/castle-adventures', '6.16', '6.67', '11']",Castle Adventures,(2000),6.16,6.67,11,  10 + ,30 min,2 a 6 jogadores , Luiz Dal Monte Neto, ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/kakerlakensalat', '6.16', '6.40', '24']",Cockroach Salad,(2007),6.16,6.40,24,  6 + ,15 min,2 a 6 jogadores , Jacques Zeimet, Rolf Vogt, Drei Magier Spiele,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/frank-s-zoo', '6.16', '6.40', '24']",Frank's Zoo,(1999),6.16,6.40,24,  10 + ,60 min,3 a 7 jogadores ," Doris Matthäus, Frank Nestel", Doris Matthäus, Rio Grande Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/android-mainframe', '6.16', '6.51', '16']",Android: Mainframe,(2016),6.16,6.51,16,  12 + ,30 min,2 a 4 jogadores ," Jordi Gené, Gregorio Morales", , Fantasy Flight Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/o-alquimista', '6.16', '6.48', '17']",O Alquimista,(1997),6.16,6.48,17,  14 + ,60 min,2 a 4 jogadores , Otávio Lacerda, ,Editora Nacional,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/scattergories', '6.16', '6.38', '24']",Scattergories,(1988),6.16,6.38,24,  12 + ,30 min,2 a 6 jogadores , (Uncredited), ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/war-star-wars-episode-i', '6.15', '6.45', '18']",WAR: Star Wars Episode I,(1999),6.15,6.45,18,  10 + ,120 min,2 a 4 jogadores , , ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/ninja-dice', '6.15', '6.59', '12']",Ninja Dice,(2013),6.15,6.59,12,  9 + ,30 min,2 a 5 jogadores , Rocco Privetera, , GreenBrier Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/on-tour', '6.15', '6.48', '16']",On Tour,(2019),6.15,6.48,16,  7 + ,20 min,1 a 4 jogadores , Chad DeShon, Anca Gavril, BoardGameTables.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/me-want-cookies', '6.15', '6.34', '27']",Bolachas!,(2015),6.15,6.34,27,  5 + ,10 min,2 a 5 jogadores , Roberto Fraga, ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/super-trunfo-caes-de-raca-1', '6.15', '6.52', '14']",Super Trunfo Cães de Raça 1,(2012),6.15,6.52,14,  7 + ,15 min,2 a 8 jogadores , , ,Editora Nacional,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/trivial-pursuit-family-edition', '6.15', '6.31', '32']",Trivial Pursuit: Edição Família,(1993),6.15,6.31,32,  12 + ,90 min,2 a 36 jogadores , (Uncredited), (Uncredited), Hasbro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,"['https://www.ludopedia.com.br/jogo/the-game-of-life-adventure-edition', '6.14', '6.37', '21']",The Game of Life Aventuras,(2011),6.14,6.37,21,  9 + ,45 min,2 a 6 jogadores , , , Hasbro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/mr-potato-head-monta-batata', '6.14', '6.54', '12']",Mr. Potato Head Monta-Batata,(2014),6.14,6.54,12,  4 + ,30 min,2 a 4 jogadores , , ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,"['https://www.ludopedia.com.br/jogo/ancestree', '6.14', '6.51', '13']",Ancestree,(2017),6.14,6.51,13,  14 + ,40 min,2 a 6 jogadores , Eric M. Lang," Larry Elmore, Adelheid Zimmerman",Editora Nacional,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/black-stories-superheroes-edition', '6.14', '6.20', '78']",Histórias Sinistras: Super-Heróis,(2017),6.14,6.20,78,  12 + ,20 min,2 a 15 jogadores , Holger Bösch, Bernhard Skopnik,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/cthulhu-dice', '6.14', '6.22', '53']",Cthulhu Dice,(2010),6.14,6.22,53,  10 + ,5 min,2 a 6 jogadores , Steve Jackson (I), Alex Fernandez (I), Steve Jackson Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/minecraft-card-game', '6.14', '6.34', '23']",Minecraft Card Game?,(2015),6.14,6.34,23,  8 + ,45 min,2 a 4 jogadores , , , Mattel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/gretchinz', '6.14', '6.34', '23']",Gretchinz!,(2018),6.14,6.34,23,  8 + ,20 min,2 a 4 jogadores ," Roberto Fraga, Yohan Lemonnier", Albert Monteys,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/monopoly-spongebob-squarepants', '6.14', '6.60', '10']",Banco Imobiliário: Bob Esponja,(2005),6.14,6.60,10,  8 + ,90 min,2 a 6 jogadores , (Uncredited), Stephen Hillenburg,Editora Nacional,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/happy-salmon', '6.13', '6.48', '13']",Happy Salmon,(2016),6.13,6.48,13,  6 + ,2 min,3 a 6 jogadores ," Ken Gruhl, Quentin Weir", , North Star Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/deterrence', '6.13', '6.33', '22']",Deterrence,(2012),6.13,6.33,22,  14 + ,45 min,2 jogadores , Paulo Santoro, Marcelo Bissoli,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/o-ataque-dos-tubaroes-vampiros', '6.12', '6.28', '27']",O Ataque dos Tubarões-Vampiros,(2015),6.12,6.28,27,  12 + ,60 min,3 a 6 jogadores , Eron Dal Molin, Diego Sanchez,Editora Nacional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/captain-future', '6.12', '6.50', '11']",Solaris,(1980),6.12,6.50,11,  8 + ,45 min,2 a 4 jogadores , Wolfgang Kramer, ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/monopoly-grab-go', '6.12', '6.50', '11']",Monopoly Grab & Go,(2012),6.12,6.50,11,  8 + ,120 min,2 a 4 jogadores , , ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/jenga-boom', '6.12', '6.50', '11']",Jenga Boom,(2012),6.12,6.50,11,  6 + ,10 min,2 a 8 jogadores , , , Hasbro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/million-dollar-password', '6.12', '6.17', '83']",Mega Senha,(2008),6.12,6.17,83,  12 + ,40 min,3 a 4 jogadores , (Uncredited), Design Edge,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/curse-you-robin-hood', '6.12', '6.21', '45']","Maldito Sejas, Robin Hood!",(2016),6.12,6.21,45,  14 + ,20 min,1 a 6 jogadores , Daniel Solis, Molly Ostertag,Editora Nacional,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/colossal-arena', '6.12', '6.30', '23']",Colossal Arena,(1997),6.12,6.30,23,  8 + ,60 min,2 a 5 jogadores , Reiner Knizia," Thierry Doizon, Dan Harding, +5", Fantasy Flight Games,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/perfil-junior-1', '6.12', '6.53', '10']",Perfil Júnior 1,(2000),6.12,6.53,10,  7 + ,20 min,2 a 6 jogadores , , ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,"['https://www.ludopedia.com.br/jogo/afluentes', '6.11', '6.39', '14']",Afluentes,(2011),6.11,6.39,14,  12 + ,20 min,2 a 4 jogadores , Luish Moraes Coelho, Giovanna BC Guimarães,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/frag', '6.11', '6.46', '11']",Frag,(2001),6.11,6.46,11,  10 + ,30 min,2 a 6 jogadores ," Russell Godwin, Philip Reed"," Thomas Biondiolillo, Alex Fernandez (I), +2", Steve Jackson Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/super-trunfo-hora-de-aventura', '6.11', '6.41', '13']",Super Trunfo Hora de Aventura,(2018),6.11,6.41,13,  7 + ,15 min,2 a 8 jogadores , , ,Editora Nacional,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/clube-grow', '6.11', '6.28', '23']",Clube Grow,(2000),6.11,6.28,23,  4 + ,40 min,2 a 5 jogadores , , ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
